time,latitude,longitude,depth,mag,magType,place,updated,type,status,year,month,day,hour,minute,second,horizontalError,depthError
2016-03-27,-6.433771656623412,-47.39416481238318,6.061073714107344,4.590416979539243,mb,Mid-Atlantic Ridge,2016-03-27,earthquake,reviewed,2016,3,27,0,0,0,10,5
2021-02-09,3.7971742685301373,-38.14415277034372,14.780764194242021,4.000807439516386,mb,Mid-Atlantic Ridge,2021-02-09,earthquake,reviewed,2021,2,9,0,0,0,10,5
2024-07-14,-26.281534753772945,-62.725318051493005,19.114373118870397,5.040769199245326,mb,Mid-Atlantic Ridge,2024-07-14,earthquake,reviewed,2024,7,14,0,0,0,10,5
2018-07-15,0.649055155927859,-57.01982070777704,132.24350769388818,4.5520305352741675,mb,Mid-Atlantic Ridge,2018-07-15,earthquake,reviewed,2018,7,15,0,0,0,10,5
2015-11-06,-11.012839773089762,-23.919488082022653,20.37352822313095,4.586928959239408,mb,Mid-Atlantic Ridge,2015-11-06,earthquake,reviewed,2015,11,6,0,0,0,10,5
2014-08-06,-1.298439262895119,-39.85839922778984,9.163281249610648,4.8783402574429795,mb,Mid-Atlantic Ridge,2014-08-06,earthquake,reviewed,2014,8,6,0,0,0,10,5
2019-07-01,-7.038608336083616,-4.896562826590213,15.396406982411387,4.392959865401958,mb,Mid-Atlantic Ridge,2019-07-01,earthquake,reviewed,2019,7,1,0,0,0,10,5
2018-05-25,8.40796523832693,-49.16533232060226,12.145485203814985,4.174367924435339,mb,Mid-Atlantic Ridge,2018-05-25,earthquake,reviewed,2018,5,25,0,0,0,10,5
2016-06-23,7.49514914714284,-75.62133710013003,32.10098732397942,4.764775749996119,mb,Mid-Atlantic Ridge,2016-06-23,earthquake,reviewed,2016,6,23,0,0,0,10,5
2019-09-17,8.219488248257374,-27.506727546650833,27.4895575988053,4.913941905001259,mb,Mid-Atlantic Ridge,2019-09-17,earthquake,reviewed,2019,9,17,0,0,0,10,5
2023-12-29,-14.643739762559527,-33.58215275162275,1.70905610602372,4.6656063901813845,mb,Mid-Atlantic Ridge,2023-12-29,earthquake,reviewed,2023,12,29,0,0,0,10,5
2021-04-03,-8.37488906941947,-27.160756451816475,3.6892026584336906,5.497789570154195,mb,Mid-Atlantic Ridge,2021-04-03,earthquake,reviewed,2021,4,3,0,0,0,10,5
2018-10-27,-8.258625445008326,-63.2161454256888,3.9342752424769243,4.524322526501283,mb,Mid-Atlantic Ridge,2018-10-27,earthquake,reviewed,2018,10,27,0,0,0,10,5
2015-09-24,-4.214809776565061,-22.285527248859392,28.982242409700277,4.248748028017851,mb,Mid-Atlantic Ridge,2015-09-24,earthquake,reviewed,2015,9,24,0,0,0,10,5
2022-03-09,4.487523745828013,-16.900969262755794,15.178935487644663,5.411385353411434,mb,Mid-Atlantic Ridge,2022-03-09,earthquake,reviewed,2022,3,9,0,0,0,10,5
2014-10-27,-12.811563427986975,-19.437090605919913,35.47384112558575,4.421837344321931,mb,Mid-Atlantic Ridge,2014-10-27,earthquake,reviewed,2014,10,27,0,0,0,10,5
2020-11-17,2.497616787498636,-5.613383772140196,9.615457207226251,4.803701643960071,mb,Mid-Atlantic Ridge,2020-11-17,earthquake,reviewed,2020,11,17,0,0,0,10,5
2020-11-28,-7.4283031900712215,-13.220200620698058,59.186503609144665,4.972211147784348,mb,Mid-Atlantic Ridge,2020-11-28,earthquake,reviewed,2020,11,28,0,0,0,10,5
2018-07-01,-10.626539727853327,-40.00840915058646,8.598539588403822,4.53221076665643,mb,Mid-Atlantic Ridge,2018-07-01,earthquake,reviewed,2018,7,1,0,0,0,10,5
2015-10-13,6.565957805982691,-36.70782106031379,59.97648642560623,4.890491819046207,mb,Mid-Atlantic Ridge,2015-10-13,earthquake,reviewed,2015,10,13,0,0,0,10,5
2023-08-31,6.2696933165181505,1.5735411409344096,2.6633000711782655,4.923245595297219,mb,Mid-Atlantic Ridge,2023-08-31,earthquake,reviewed,2023,8,31,0,0,0,10,5
2022-07-31,-9.252223065948284,-62.72036654719972,4.988382321272985,4.8432751514191565,mb,Mid-Atlantic Ridge,2022-07-31,earthquake,reviewed,2022,7,31,0,0,0,10,5
2021-06-01,-8.71003178522434,-24.646251953454236,10.566689541149406,4.838391665294572,mb,Mid-Atlantic Ridge,2021-06-01,earthquake,reviewed,2021,6,1,0,0,0,10,5
2022-07-14,-4.38602113616752,-39.19541603726161,17.228990039390585,4.708520511204547,mb,Mid-Atlantic Ridge,2022-07-14,earthquake,reviewed,2022,7,14,0,0,0,10,5
2023-01-11,-13.619197717673195,-22.01608777491426,22.54788059333031,5.316388299701005,mb,Mid-Atlantic Ridge,2023-01-11,earthquake,reviewed,2023,1,11,0,0,0,10,5
2016-08-18,4.2973952159049205,-81.23162387973372,1.846584130551002,5.177290716105282,mb,Mid-Atlantic Ridge,2016-08-18,earthquake,reviewed,2016,8,18,0,0,0,10,5
2014-01-11,4.0650434599375,-35.8092635132253,27.935321732292007,5.759750882682565,mb,Mid-Atlantic Ridge,2014-01-11,earthquake,reviewed,2014,1,11,0,0,0,10,5
2018-12-28,-2.9085460901577926,-11.418617721082352,1.9462921464371543,5.01827308842553,mb,Mid-Atlantic Ridge,2018-12-28,earthquake,reviewed,2018,12,28,0,0,0,10,5
2014-02-27,-1.4771317435002804,-23.897402924045302,188.00052702197897,5.048267366156531,mb,Mid-Atlantic Ridge,2014-02-27,earthquake,reviewed,2014,2,27,0,0,0,10,5
2024-06-12,-5.686200879573721,-28.598038289898113,11.391715316484628,4.943656220502502,mb,Mid-Atlantic Ridge,2024-06-12,earthquake,reviewed,2024,6,12,0,0,0,10,5
2024-05-10,-6.666113122075713,-38.841619716075236,6.558250207495722,4.675034574467555,mb,Mid-Atlantic Ridge,2024-05-10,earthquake,reviewed,2024,5,10,0,0,0,10,5
2023-08-20,1.4777525820741253,-58.1900981568345,3.6004845346811027,5.1083404645134465,mb,Mid-Atlantic Ridge,2023-08-20,earthquake,reviewed,2023,8,20,0,0,0,10,5
2021-11-17,8.50018124094554,-13.444191116086856,120.03872769603741,4.923578399700127,mb,Mid-Atlantic Ridge,2021-11-17,earthquake,reviewed,2021,11,17,0,0,0,10,5
2016-09-17,-5.8617863389831895,-7.663807112933032,4.245460284293251,4.5034115187029755,mb,Mid-Atlantic Ridge,2016-09-17,earthquake,reviewed,2016,9,17,0,0,0,10,5
2016-11-17,-17.188883770486655,-21.24365903286217,5.527234217031539,4.449085624407511,mb,Mid-Atlantic Ridge,2016-11-17,earthquake,reviewed,2016,11,17,0,0,0,10,5
2016-05-21,13.994773331523085,-35.028248392254895,46.35881813957288,4.5134880745782855,mb,Mid-Atlantic Ridge,2016-05-21,earthquake,reviewed,2016,5,21,0,0,0,10,5
2023-05-14,0.4128242669189361,-58.19333107613808,15.598505051366933,4.924536295901466,mb,Mid-Atlantic Ridge,2023-05-14,earthquake,reviewed,2023,5,14,0,0,0,10,5
2023-05-25,-0.7774065283130007,-55.54810777259835,30.401842567603023,4.655673127146544,mb,Mid-Atlantic Ridge,2023-05-25,earthquake,reviewed,2023,5,25,0,0,0,10,5
2019-05-03,-11.072558758395928,-0.5881172711060074,1.3257060730554457,5.172980106265186,mb,Mid-Atlantic Ridge,2019-05-03,earthquake,reviewed,2019,5,3,0,0,0,10,5
2017-10-25,-2.420298663023973,-23.82797888982264,3.9117901123999403,4.335523038426338,mb,Mid-Atlantic Ridge,2017-10-25,earthquake,reviewed,2017,10,25,0,0,0,10,5
2021-01-21,-4.716358269178757,-27.847729217137683,9.279769844856753,4.733791277726601,mb,Mid-Atlantic Ridge,2021-01-21,earthquake,reviewed,2021,1,21,0,0,0,10,5
2016-02-21,3.514080659157796,-6.086721244309345,33.39377261127199,4.79657084304516,mb,Mid-Atlantic Ridge,2016-02-21,earthquake,reviewed,2016,2,21,0,0,0,10,5
2018-04-09,-7.245278882018294,-34.00307219840953,6.912465882952682,4.755116839897774,mb,Mid-Atlantic Ridge,2018-04-09,earthquake,reviewed,2018,4,9,0,0,0,10,5
2022-03-03,-2.173496365328995,-25.140597991623316,6.580572574601997,4.64200281856688,mb,Mid-Atlantic Ridge,2022-03-03,earthquake,reviewed,2022,3,3,0,0,0,10,5
2023-08-01,-7.90826700169864,-26.598837148588068,33.11334839412452,5.384905181326455,mb,Mid-Atlantic Ridge,2023-08-01,earthquake,reviewed,2023,8,1,0,0,0,10,5
2017-11-29,-11.055541943978062,-43.5214901394847,25.66070442187949,5.034527883565964,mb,Mid-Atlantic Ridge,2017-11-29,earthquake,reviewed,2017,11,29,0,0,0,10,5
2021-11-01,-7.873426354408327,-32.410872273554375,1.0,5.112023370510548,mb,Mid-Atlantic Ridge,2021-11-01,earthquake,reviewed,2021,11,1,0,0,0,10,5
2015-04-14,-20.26181354268752,-13.977954607383644,3.501346063505982,5.652162897850557,mb,Mid-Atlantic Ridge,2015-04-14,earthquake,reviewed,2015,4,14,0,0,0,10,5
2017-01-01,-4.184951437762226,-23.645280288020597,8.60077243522981,4.282936131897844,mb,Mid-Atlantic Ridge,2017-01-01,earthquake,reviewed,2017,1,1,0,0,0,10,5
2019-11-03,-5.740223439496665,-11.703789273006006,8.470977462448483,4.6015705723363665,mb,Mid-Atlantic Ridge,2019-11-03,earthquake,reviewed,2019,11,3,0,0,0,10,5
2024-07-20,5.993675955706893,-55.82642306134488,9.254598824918435,5.577272196178752,mb,Mid-Atlantic Ridge,2024-07-20,earthquake,reviewed,2024,7,20,0,0,0,10,5
2019-12-03,6.498968050256572,-22.81482363286906,29.10833270784465,3.8923270179289244,mb,Mid-Atlantic Ridge,2019-12-03,earthquake,reviewed,2019,12,3,0,0,0,10,5
2019-04-28,-6.250848167583422,-35.14030448082394,182.3997196438517,4.849806861921951,mb,Mid-Atlantic Ridge,2019-04-28,earthquake,reviewed,2019,4,28,0,0,0,10,5
2014-04-14,-10.623345243377479,-21.66816266991663,41.17835132823653,5.770588915696507,mb,Mid-Atlantic Ridge,2014-04-14,earthquake,reviewed,2014,4,14,0,0,0,10,5
2023-09-18,3.5618537798875534,9.710279067203366,3.389932760010704,5.602878995507269,mb,Mid-Atlantic Ridge,2023-09-18,earthquake,reviewed,2023,9,18,0,0,0,10,5
2023-02-05,0.4730647002417452,-10.85852024727059,20.067528562541288,4.733857674613173,mb,Mid-Atlantic Ridge,2023-02-05,earthquake,reviewed,2023,2,5,0,0,0,10,5
2020-07-05,-5.54946780515078,4.802092603299144,2.7325758504038147,5.165876888893846,mb,Mid-Atlantic Ridge,2020-07-05,earthquake,reviewed,2020,7,5,0,0,0,10,5
2019-02-02,4.25864577638899,-1.1885140418476645,3.580812687349964,5.477097846720433,mb,Mid-Atlantic Ridge,2019-02-02,earthquake,reviewed,2019,2,2,0,0,0,10,5
2024-08-07,7.783606574389874,-14.763786503782763,3.192883728585819,5.43032083199354,mb,Mid-Atlantic Ridge,2024-08-07,earthquake,reviewed,2024,8,7,0,0,0,10,5
2018-07-24,1.5745227137489461,-30.105499927646328,10.942513606870174,4.931178822963107,mb,Mid-Atlantic Ridge,2018-07-24,earthquake,reviewed,2018,7,24,0,0,0,10,5
2014-10-19,7.416156608084409,-42.53980844513151,15.99153911519782,5.200771953658007,mb,Mid-Atlantic Ridge,2014-10-19,earthquake,reviewed,2014,10,19,0,0,0,10,5
2015-09-01,-2.0996890625816427,-8.278869546125659,6.610240113686573,4.840484644759998,mb,Mid-Atlantic Ridge,2015-09-01,earthquake,reviewed,2015,9,1,0,0,0,10,5
2022-11-20,17.907095298501634,-46.62771418417331,3.523797999750937,5.305103111655893,mb,Mid-Atlantic Ridge,2022-11-20,earthquake,reviewed,2022,11,20,0,0,0,10,5
2019-10-14,-11.250676563693244,-45.24056128538468,13.93176952237599,4.6361323734707645,mb,Mid-Atlantic Ridge,2019-10-14,earthquake,reviewed,2019,10,14,0,0,0,10,5
2022-08-27,-0.08844970287087614,-38.495208053023234,2.9330857574370985,4.969237056163229,mb,Mid-Atlantic Ridge,2022-08-27,earthquake,reviewed,2022,8,27,0,0,0,10,5
2024-09-24,16.80499960177274,-63.603997846427355,26.723642731187564,4.660546991695077,mb,Mid-Atlantic Ridge,2024-09-24,earthquake,reviewed,2024,9,24,0,0,0,10,5
2016-05-20,-6.332985545583092,-31.23321251545699,8.611124615450493,5.245090371436597,mb,Mid-Atlantic Ridge,2016-05-20,earthquake,reviewed,2016,5,20,0,0,0,10,5
2020-03-17,-1.7727847628779891,-24.50063746677581,44.386703883620385,4.645858930366623,mb,Mid-Atlantic Ridge,2020-03-17,earthquake,reviewed,2020,3,17,0,0,0,10,5
2021-01-31,-2.2014518698711836,-14.382155240717001,39.51502624779476,4.506968188865192,mb,Mid-Atlantic Ridge,2021-01-31,earthquake,reviewed,2021,1,31,0,0,0,10,5
2022-04-07,7.998134003257217,-22.87439900516785,8.603721441015413,5.234964221454679,mb,Mid-Atlantic Ridge,2022-04-07,earthquake,reviewed,2022,4,7,0,0,0,10,5
2019-01-08,1.4666933184758648,-48.23860926135932,2.2971363474573057,5.444484660886916,mb,Mid-Atlantic Ridge,2019-01-08,earthquake,reviewed,2019,1,8,0,0,0,10,5
2024-03-10,-11.078287429374072,-37.898804028980564,9.682879957096127,4.972829384188311,mb,Mid-Atlantic Ridge,2024-03-10,earthquake,reviewed,2024,3,10,0,0,0,10,5
2021-12-25,-16.55575490653127,-66.22655204080746,7.71839096271593,4.724699897373752,mb,Mid-Atlantic Ridge,2021-12-25,earthquake,reviewed,2021,12,25,0,0,0,10,5
2023-03-26,0.914399032102259,-27.122364747577535,13.109039486170127,5.110581373262595,mb,Mid-Atlantic Ridge,2023-03-26,earthquake,reviewed,2023,3,26,0,0,0,10,5
2015-04-16,-9.80683439936774,-21.18283464458317,3.961189594327377,4.872336816782289,mb,Mid-Atlantic Ridge,2015-04-16,earthquake,reviewed,2015,4,16,0,0,0,10,5
2019-10-09,-9.253356713630755,19.07794190450641,5.896916094153345,3.569766884432208,mb,Mid-Atlantic Ridge,2019-10-09,earthquake,reviewed,2019,10,9,0,0,0,10,5
2019-04-09,-6.1969429170594035,-36.73120986186795,27.456943595749415,4.684385137340449,mb,Mid-Atlantic Ridge,2019-04-09,earthquake,reviewed,2019,4,9,0,0,0,10,5
2014-12-07,-12.978410999073326,-55.99357104660732,54.20226128450514,5.524210435026871,mb,Mid-Atlantic Ridge,2014-12-07,earthquake,reviewed,2014,12,7,0,0,0,10,5
2019-04-10,-1.666061191468207,-31.53382696519206,37.32233344395407,4.81214936981207,mb,Mid-Atlantic Ridge,2019-04-10,earthquake,reviewed,2019,4,10,0,0,0,10,5
2015-03-23,8.845550050637124,-21.715289827288622,5.873051971787706,4.713546497064944,mb,Mid-Atlantic Ridge,2015-03-23,earthquake,reviewed,2015,3,23,0,0,0,10,5
2019-05-31,0.7528808324949777,-36.95791702683797,9.764482014295329,4.36141865748622,mb,Mid-Atlantic Ridge,2019-05-31,earthquake,reviewed,2019,5,31,0,0,0,10,5
2015-10-03,-7.24001723003373,-24.00087062488283,89.67300004766658,4.578887713012876,mb,Mid-Atlantic Ridge,2015-10-03,earthquake,reviewed,2015,10,3,0,0,0,10,5
2020-08-17,5.922888518830064,-11.20137532177569,22.42033327798274,4.818925261812705,mb,Mid-Atlantic Ridge,2020-08-17,earthquake,reviewed,2020,8,17,0,0,0,10,5
2020-09-11,-3.135363648646909,-51.2431224505351,5.7998253611120045,5.358204155287453,mb,Mid-Atlantic Ridge,2020-09-11,earthquake,reviewed,2020,9,11,0,0,0,10,5
2014-10-03,-9.536794708544669,-26.776489993353056,46.98204736096264,4.862849777846048,mb,Mid-Atlantic Ridge,2014-10-03,earthquake,reviewed,2014,10,3,0,0,0,10,5
2022-03-17,3.517943243547089,-37.42656405575853,7.492843796134004,5.231986396998005,mb,Mid-Atlantic Ridge,2022-03-17,earthquake,reviewed,2022,3,17,0,0,0,10,5
2020-03-07,-6.7320485028926385,-11.056685290829293,23.79300951620708,4.962637565175527,mb,Mid-Atlantic Ridge,2020-03-07,earthquake,reviewed,2020,3,7,0,0,0,10,5
2016-05-04,4.59238191268195,-13.587518165964738,4.381951278966301,4.859497063070837,mb,Mid-Atlantic Ridge,2016-05-04,earthquake,reviewed,2016,5,4,0,0,0,10,5
2022-08-18,3.5730767603544815,3.4004397664044888,30.285440569806262,3.988179123519812,mb,Mid-Atlantic Ridge,2022-08-18,earthquake,reviewed,2022,8,18,0,0,0,10,5
2024-02-19,-7.64807840148591,-12.008579722297139,3.886923516605151,5.04541447091329,mb,Mid-Atlantic Ridge,2024-02-19,earthquake,reviewed,2024,2,19,0,0,0,10,5
2015-12-04,19.331918350728866,-32.52275889819707,16.3120795716911,4.974903026768214,mb,Mid-Atlantic Ridge,2015-12-04,earthquake,reviewed,2015,12,4,0,0,0,10,5
2017-10-25,-20.30534743411178,-12.747059160870165,11.437763877688667,5.291851631649222,mb,Mid-Atlantic Ridge,2017-10-25,earthquake,reviewed,2017,10,25,0,0,0,10,5
2015-10-08,20.354122854864016,-46.78745367198154,18.215818768557217,3.9519331373263515,mb,Mid-Atlantic Ridge,2015-10-08,earthquake,reviewed,2015,10,8,0,0,0,10,5
2020-03-13,-9.226578080015512,-54.16060776236969,24.577269956210756,4.771080400174843,mb,Mid-Atlantic Ridge,2020-03-13,earthquake,reviewed,2020,3,13,0,0,0,10,5
2017-09-20,-1.3558706565827907,-33.39667278700202,13.583156481276724,4.694254791371206,mb,Mid-Atlantic Ridge,2017-09-20,earthquake,reviewed,2017,9,20,0,0,0,10,5
2018-03-17,-22.065317209894797,-17.710303941614313,82.6485283064337,5.033772114003494,mb,Mid-Atlantic Ridge,2018-03-17,earthquake,reviewed,2018,3,17,0,0,0,10,5
2015-07-09,11.089808553132174,6.3621241578398084,11.023019231094374,4.886480563411196,mb,Mid-Atlantic Ridge,2015-07-09,earthquake,reviewed,2015,7,9,0,0,0,10,5
2015-09-15,0.12019711535415646,-12.05954822403054,7.360321071295591,5.227361911223579,mb,Mid-Atlantic Ridge,2015-09-15,earthquake,reviewed,2015,9,15,0,0,0,10,5
2016-06-11,-25.963715311178696,-26.015948147391452,38.27408602689822,4.1747242616847355,mb,Mid-Atlantic Ridge,2016-06-11,earthquake,reviewed,2016,6,11,0,0,0,10,5
2022-01-10,-15.944342062463575,-11.033792231969166,7.551914845528171,4.993530883877969,mb,Mid-Atlantic Ridge,2022-01-10,earthquake,reviewed,2022,1,10,0,0,0,10,5
2020-07-16,-9.009292184662046,-37.68983098983309,5.711098151739308,3.871438694779911,mb,Mid-Atlantic Ridge,2020-07-16,earthquake,reviewed,2020,7,16,0,0,0,10,5
2023-09-10,-3.543049544784945,-43.29328582267455,26.2820524856709,4.431355286979306,mb,Mid-Atlantic Ridge,2023-09-10,earthquake,reviewed,2023,9,10,0,0,0,10,5
2023-07-09,0.559782845397702,-0.8502894552948383,1.5207232179539871,4.479581166903332,mb,Mid-Atlantic Ridge,2023-07-09,earthquake,reviewed,2023,7,9,0,0,0,10,5
2024-09-11,-3.7971562729351898,-55.6016505243747,7.4859077464456645,4.311056752332049,mb,Mid-Atlantic Ridge,2024-09-11,earthquake,reviewed,2024,9,11,0,0,0,10,5
2021-05-23,6.803783769852188,-56.487762512153154,9.5151341467218,4.6139090894712655,mb,Mid-Atlantic Ridge,2021-05-23,earthquake,reviewed,2021,5,23,0,0,0,10,5
2014-03-15,-0.8209489865281652,-16.6757584197876,11.406109535824974,4.308888453009607,mb,Mid-Atlantic Ridge,2014-03-15,earthquake,reviewed,2014,3,15,0,0,0,10,5
2023-08-14,-3.856074393874305,-36.521669847599306,82.90895481760312,4.913493347924121,mb,Mid-Atlantic Ridge,2023-08-14,earthquake,reviewed,2023,8,14,0,0,0,10,5
2022-09-01,0.6995697574816955,-38.08652776158185,7.926252054305061,5.010251600451938,mb,Mid-Atlantic Ridge,2022-09-01,earthquake,reviewed,2022,9,1,0,0,0,10,5
2014-12-20,2.3298866748142393,-26.335218084020006,19.37860329364545,5.047882472071644,mb,Mid-Atlantic Ridge,2014-12-20,earthquake,reviewed,2014,12,20,0,0,0,10,5
2015-04-05,1.5676256371063202,-21.646133773169616,36.97956889054328,4.113280469148057,mb,Mid-Atlantic Ridge,2015-04-05,earthquake,reviewed,2015,4,5,0,0,0,10,5
2021-01-19,9.386930018700465,-36.84479839945116,7.724150078596426,4.442513018896668,mb,Mid-Atlantic Ridge,2021-01-19,earthquake,reviewed,2021,1,19,0,0,0,10,5
2021-06-17,-0.7262105153897592,-12.606280897697498,16.690636465237247,3.9824642638206846,mb,Mid-Atlantic Ridge,2021-06-17,earthquake,reviewed,2021,6,17,0,0,0,10,5
2020-04-25,25.107434705476727,-7.675927165129043,42.927290246028605,4.789217453057038,mb,Mid-Atlantic Ridge,2020-04-25,earthquake,reviewed,2020,4,25,0,0,0,10,5
2023-06-03,-8.376998688418308,-49.74767586533599,7.937947719588353,4.419273901190933,mb,Mid-Atlantic Ridge,2023-06-03,earthquake,reviewed,2023,6,3,0,0,0,10,5
2017-07-06,8.240228460368419,-6.801013425923365,11.474656897349739,4.352998823876545,mb,Mid-Atlantic Ridge,2017-07-06,earthquake,reviewed,2017,7,6,0,0,0,10,5
2024-04-19,11.73749862940899,-15.979528213179782,5.51312377245577,4.275863489254779,mb,Mid-Atlantic Ridge,2024-04-19,earthquake,reviewed,2024,4,19,0,0,0,10,5
2024-08-14,0.94761075861996,-22.137272329555497,6.296061422717279,4.83534683284146,mb,Mid-Atlantic Ridge,2024-08-14,earthquake,reviewed,2024,8,14,0,0,0,10,5
2021-04-17,-17.421600137283786,-39.71628300233725,12.079701886221105,4.3014678376131865,mb,Mid-Atlantic Ridge,2021-04-17,earthquake,reviewed,2021,4,17,0,0,0,10,5
2020-06-10,-16.22110805507897,-24.858915465577436,5.423597911959286,5.148416492459603,mb,Mid-Atlantic Ridge,2020-06-10,earthquake,reviewed,2020,6,10,0,0,0,10,5
2023-05-22,-17.968162040574683,-14.867618284318763,11.58775232717198,5.167983477136068,mb,Mid-Atlantic Ridge,2023-05-22,earthquake,reviewed,2023,5,22,0,0,0,10,5
2019-06-22,-17.40978257976549,-42.33247278335806,4.787986010883682,4.9287848348535785,mb,Mid-Atlantic Ridge,2019-06-22,earthquake,reviewed,2019,6,22,0,0,0,10,5
2018-06-29,8.106618698334684,-30.27261235284794,16.231418086256756,4.58738960593692,mb,Mid-Atlantic Ridge,2018-06-29,earthquake,reviewed,2018,6,29,0,0,0,10,5
2018-09-30,8.111296080822827,0.26803101704912535,7.665477226871007,4.186310320935187,mb,Mid-Atlantic Ridge,2018-09-30,earthquake,reviewed,2018,9,30,0,0,0,10,5
2022-03-04,10.256262778082705,-39.82007950248652,11.07685414640663,4.742617122032119,mb,Mid-Atlantic Ridge,2022-03-04,earthquake,reviewed,2022,3,4,0,0,0,10,5
2022-05-14,-11.3156945929172,-9.323791298279872,20.24128608500577,5.345297303296583,mb,Mid-Atlantic Ridge,2022-05-14,earthquake,reviewed,2022,5,14,0,0,0,10,5
2021-07-12,4.209639424894986,-20.120668991682805,15.04471929828792,4.85554531524634,mb,Mid-Atlantic Ridge,2021-07-12,earthquake,reviewed,2021,7,12,0,0,0,10,5
2019-04-21,16.807856528642038,-15.61458716847223,26.675391671259227,5.193256091117835,mb,Mid-Atlantic Ridge,2019-04-21,earthquake,reviewed,2019,4,21,0,0,0,10,5
2014-03-04,3.682612785216382,4.625337822550165,15.412072147345176,4.7490264320898055,mb,Mid-Atlantic Ridge,2014-03-04,earthquake,reviewed,2014,3,4,0,0,0,10,5
2023-06-04,9.967415016472138,-57.92797130909429,15.229785002898115,5.215167147416226,mb,Mid-Atlantic Ridge,2023-06-04,earthquake,reviewed,2023,6,4,0,0,0,10,5
2023-01-23,1.1818680897759588,-44.63013868457901,16.592024349052647,4.7953426573833084,mb,Mid-Atlantic Ridge,2023-01-23,earthquake,reviewed,2023,1,23,0,0,0,10,5
2018-03-30,-17.78278101255067,-29.95982139708549,18.470007135112773,4.922083616833807,mb,Mid-Atlantic Ridge,2018-03-30,earthquake,reviewed,2018,3,30,0,0,0,10,5
2015-05-10,-12.085016727897312,-65.01721155623028,2.3871189246012774,4.661451329251935,mb,Mid-Atlantic Ridge,2015-05-10,earthquake,reviewed,2015,5,10,0,0,0,10,5
2018-11-23,-3.1854848905002715,-18.363624641735623,15.312050593527085,4.592889449748217,mb,Mid-Atlantic Ridge,2018-11-23,earthquake,reviewed,2018,11,23,0,0,0,10,5
2021-12-07,13.245934209284618,-20.262423773620807,10.049726116434796,4.473366402661581,mb,Mid-Atlantic Ridge,2021-12-07,earthquake,reviewed,2021,12,7,0,0,0,10,5
2023-07-22,-3.774194616318355,-16.0681203729062,12.761454495096993,4.170928372567373,mb,Mid-Atlantic Ridge,2023-07-22,earthquake,reviewed,2023,7,22,0,0,0,10,5
2019-04-04,-7.222737183640668,-7.91030836438452,8.720019940077515,5.616715502939969,mb,Mid-Atlantic Ridge,2019-04-04,earthquake,reviewed,2019,4,4,0,0,0,10,5
2016-11-15,4.652720958771515,-19.434489500135438,5.204902107981781,4.647411794785767,mb,Mid-Atlantic Ridge,2016-11-15,earthquake,reviewed,2016,11,15,0,0,0,10,5
2014-10-07,1.4594006963282224,-49.87863769378657,13.78158177529467,5.273878953367374,mb,Mid-Atlantic Ridge,2014-10-07,earthquake,reviewed,2014,10,7,0,0,0,10,5
2014-10-18,21.331260765201037,-37.52522816112261,23.984624632373468,4.211534646897358,mb,Mid-Atlantic Ridge,2014-10-18,earthquake,reviewed,2014,10,18,0,0,0,10,5
2018-06-11,-4.319919933774482,-37.41636945616975,12.60590817325735,5.233468435791376,mb,Mid-Atlantic Ridge,2018-06-11,earthquake,reviewed,2018,6,11,0,0,0,10,5
2018-09-07,11.034381697839763,-37.68296595648958,6.285595689378301,4.788808911676328,mb,Mid-Atlantic Ridge,2018-09-07,earthquake,reviewed,2018,9,7,0,0,0,10,5
2024-01-06,12.17577598922362,56.83382060829705,16.954951126563422,4.899891509998117,mb,Indian Ocean,2024-01-06,earthquake,reviewed,2024,1,6,0,0,0,10,5
2021-09-26,5.519272930821727,82.97328449956808,16.1978247359997,4.666986759033933,mb,Indian Ocean,2021-09-26,earthquake,reviewed,2021,9,26,0,0,0,10,5
2022-02-25,-22.084897124067872,63.86150389141478,99.53017942215094,4.9943106416772505,mb,Indian Ocean,2022-02-25,earthquake,reviewed,2022,2,25,0,0,0,10,5
2017-01-11,-21.075116225173122,76.31426082642568,5.773969773866136,5.344076639386133,mb,Indian Ocean,2017-01-11,earthquake,reviewed,2017,1,11,0,0,0,10,5
2024-01-20,-19.486335523882044,71.30902508195213,9.808135379883295,4.8408307956770305,mb,Indian Ocean,2024-01-20,earthquake,reviewed,2024,1,20,0,0,0,10,5
2016-01-21,9.920264466978605,92.74846971287698,73.51568911784199,4.906865849132742,mb,Indian Ocean,2016-01-21,earthquake,reviewed,2016,1,21,0,0,0,10,5
2019-04-22,-9.6308874305105,85.38152396911887,39.86490691526149,5.204709285048162,mb,Indian Ocean,2019-04-22,earthquake,reviewed,2019,4,22,0,0,0,10,5
2018-05-14,-8.293200766694664,75.85510367692643,7.480242293332983,5.865284154569017,mb,Indian Ocean,2018-05-14,earthquake,reviewed,2018,5,14,0,0,0,10,5
2023-06-20,1.1375850427194338,79.89307788387133,13.36947545140467,4.8843327019076135,mb,Indian Ocean,2023-06-20,earthquake,reviewed,2023,6,20,0,0,0,10,5
2019-07-24,13.336076516753607,83.8662222518054,1.0,4.6190874745042185,mb,Indian Ocean,2019-07-24,earthquake,reviewed,2019,7,24,0,0,0,10,5
2017-12-13,-7.373221631178393,47.95682222621585,24.381461486589668,5.674634484146033,mb,Indian Ocean,2017-12-13,earthquake,reviewed,2017,12,13,0,0,0,10,5
